,PHS_9-12,PHB_10-15,Bog1_18-22,SOS_12-17,S1_12-15,S2_12-15,S3_13-16,EOS_5-10,E1_5-8,E2_5-8,E3_5-8,Fen1_5-8,Fen2_0-10
3829,0.000569105,0.00076374,0.002234396,0.001313388,0.002250445,0.00079227,0.000802705,0.000825304,0.001320757,0.001228172,0.000864712,0.001423742,0.001332285
3828,0.000658174,0.000802068,0.002375797,0.00147007,0.002300247,0.000846821,0.000829919,0.000891246,0.001439811,0.001304213,0.001019347,0.001494215,0.00137862
3827,0.00062406,0.000840173,0.002393988,0.001516576,0.00220689,0.000818911,0.000788114,0.000873147,0.001365356,0.001266321,0.000989522,0.001454707,0.001292073
3826,0.000563468,0.000842406,0.002109085,0.001284139,0.001861728,0.00069155,0.000614525,0.000726528,0.00109067,0.001130791,0.000789646,0.001302422,0.001143974
3825,0.000594846,0.000892333,0.001614442,0.000878658,0.001396914,0.000635245,0.000492682,0.000634014,0.00094871,0.00116301,0.000733068,0.001242145,0.001220801
3824,0.000699102,0.001066595,0.001225105,0.000599906,0.00110143,0.000738444,0.000614357,0.000774452,0.001172612,0.001493786,0.000992589,0.001409484,0.001599723
3823,0.000702187,0.001268027,0.001170611,0.00063582,0.001142979,0.000841584,0.000884306,0.001037735,0.00153312,0.001853569,0.001294107,0.00164703,0.001937532
3822,0.000506262,0.001286566,0.00136497,0.000861703,0.001382013,0.000784664,0.00100526,0.001152573,0.001608642,0.001890116,0.001229209,0.001709183,0.001871692
3821,0.000305412,0.001082384,0.001385821,0.000858789,0.001404074,0.000657948,0.000811682,0.000978644,0.0013328,0.001635608,0.000838681,0.001573626,0.001551862
3820,0.000326286,0.000877755,0.000979745,0.000452211,0.001035039,0.000663271,0.000511762,0.000705218,0.001086364,0.001458263,0.000589572,0.001449125,0.00142718
3819,0.000540719,0.000877687,0.000630436,0.000152131,0.000769537,0.000891526,0.000472805,0.000702225,0.001250353,0.001641655,0.000811441,0.001558786,0.001710159
3818,0.000707372,0.001042828,0.000832164,0.000363909,0.001024852,0.001141719,0.000708316,0.000983359,0.001667914,0.001978698,0.001255581,0.001822602,0.002116801
3817,0.000637205,0.001137795,0.001383986,0.000849607,0.001577098,0.001057387,0.000840738,0.001148887,0.00174868,0.001930099,0.001307244,0.001891769,0.002126837
3816,0.000457518,0.001020057,0.00181916,0.001191,0.001991822,0.000642941,0.00063883,0.000930215,0.001303738,0.001383498,0.000834893,0.001638904,0.001718072
3815,0.000419206,0.000847319,0.001920127,0.001244884,0.002085296,0.000331934,0.000374705,0.000573591,0.000866287,0.000867113,0.000406536,0.001355653,0.001405194
3814,0.000541362,0.000839795,0.001932511,0.001286078,0.002098486,0.000418245,0.000434517,0.000517992,0.000920942,0.000822414,0.000458363,0.001331746,0.001466342
3813,0.000654011,0.000974379,0.002144267,0.001536661,0.0022758,0.000723959,0.000766637,0.000788949,0.001269455,0.001076899,0.000762294,0.001468962,0.001636089
3812,0.000647813,0.00105405,0.002389701,0.001780566,0.002452627,0.000911532,0.001006948,0.001012521,0.001422748,0.001208109,0.000876263,0.001484309,0.001579876
3811,0.000570497,0.000981362,0.002394613,0.001771351,0.002402195,0.000897809,0.00099795,0.000976857,0.001279742,0.001120533,0.00073486,0.001326781,0.001335649
3810,0.000515382,0.000849586,0.002222468,0.00160475,0.002200458,0.000840785,0.000911414,0.000826595,0.001145881,0.001044797,0.000614192,0.00118693,0.001182649
3809,0.000463793,0.000791533,0.002127371,0.001534744,0.002067967,0.000833722,0.000927843,0.000753679,0.001208439,0.001105547,0.000650429,0.001177537,0.001191118
3808,0.000334505,0.000803595,0.002189797,0.001621858,0.002064137,0.000781223,0.000961004,0.000715013,0.001243759,0.001129463,0.0006322,0.001179623,0.001132455
3807,0.000174287,0.000800877,0.002166404,0.0016075,0.001982389,0.00061657,0.000809301,0.000531455,0.001000422,0.000970353,0.00039678,0.001063851,0.000916188
3806,0.000141016,0.000803935,0.001842927,0.00129665,0.0016655,0.000506377,0.000553231,0.00027229,0.00070995,0.000852122,0.000205156,0.000963453,0.000838971
3805,0.00029711,0.000927298,0.00144906,0.000944101,0.001337331,0.000660232,0.000512486,0.000260071,0.000833659,0.001106875,0.000421952,0.001111915,0.001188925
3804,0.000504333,0.001161525,0.001330015,0.000891059,0.001293093,0.000978354,0.000747648,0.00054916,0.001360686,0.001628905,0.000943593,0.001433061,0.001772465
3803,0.000527172,0.001299208,0.001450276,0.001106105,0.001493225,0.001100185,0.000942956,0.000827489,0.001739024,0.001904023,0.001211886,0.00157145,0.002031357
3802,0.000359919,0.001172286,0.001519731,0.001286343,0.001667681,0.000844174,0.000776682,0.000810855,0.00151925,0.00162318,0.000869633,0.001344315,0.001726879
3801,0.000273086,0.000928506,0.001296544,0.001132877,0.001566513,0.000494602,0.00035752,0.000564872,0.000994803,0.001138401,0.000328527,0.001033855,0.001348766
3800,0.000395148,0.000875691,0.00093443,0.000786132,0.001322597,0.000456091,0.000170084,0.000498733,0.000851925,0.001016303,0.000237387,0.001054808,0.001420313
3799,0.000586794,0.001084117,0.000958896,0.000758789,0.001397038,0.000786005,0.00047246,0.000873001,0.001296396,0.001349238,0.000682926,0.001452801,0.00187024
3798,0.000648275,0.001332932,0.00145492,0.001117942,0.001828147,0.001169407,0.001000818,0.001416368,0.001866574,0.001708804,0.00119489,0.001859517,0.002220836
3797,0.000529009,0.00137875,0.001983833,0.001489515,0.002227843,0.00128914,0.001340988,0.001688741,0.002037654,0.001693917,0.001335433,0.001926209,0.002145714
3796,0.000364189,0.001208675,0.002246852,0.001650101,0.002373581,0.001142902,0.001374473,0.001579479,0.001797763,0.001376619,0.001155865,0.001689225,0.00180671
3795,0.000288896,0.001015079,0.002313699,0.001686151,0.00236577,0.000937347,0.001287349,0.001318617,0.001507787,0.001095834,0.000977699,0.001428043,0.001542708
3794,0.000300631,0.000943665,0.002425846,0.001801522,0.002424019,0.0008121,0.001263552,0.001141268,0.001403125,0.0010195,0.000948845,0.001307734,0.001450855
3793,0.00031974,0.000968146,0.002666928,0.002032809,0.002598414,0.000734254,0.001283771,0.001059066,0.001391221,0.001026858,0.000943681,0.001252921,0.001371452
3792,0.000301384,0.00098788,0.002906898,0.00224202,0.002758504,0.000643161,0.001240742,0.000957689,0.001311977,0.000965424,0.000845254,0.001140724,0.001191743
3791,0.000248491,0.000964062,0.003009752,0.002317881,0.002800491,0.000564741,0.001125005,0.00081808,0.001171764,0.000840292,0.00070771,0.000981082,0.000973898
3790,0.000175167,0.000924835,0.002962276,0.002270104,0.002740209,0.000545893,0.000998016,0.000701345,0.001057353,0.000722044,0.000628889,0.000858518,0.000816998
3789,0.000100118,0.000896821,0.002826834,0.00217118,0.002636884,0.000582678,0.000900133,0.00063705,0.001002092,0.000636715,0.000624944,0.000820303,0.000743411
3788,5.66157E-05,0.000879375,0.002688919,0.002103006,0.002539941,0.000650239,0.00085435,0.000624994,0.001009768,0.000600308,0.000674973,0.000871285,0.000746891
3787,6.96819E-05,0.000868856,0.002617118,0.002114867,0.002480073,0.000731634,0.00088656,0.000675444,0.001087686,0.00064269,0.000765064,0.000995361,0.000829595
3786,0.00013292,0.000865899,0.00261577,0.002179516,0.002458552,0.000804891,0.000986393,0.000786513,0.001203951,0.000754813,0.00085635,0.001145638,0.000968147
3785,0.000225147,0.00086997,0.002604213,0.002191343,0.002432405,0.000844752,0.00108453,0.000910266,0.001280041,0.000868441,0.000884832,0.001253546,0.001106036
3784,0.000339752,0.000890121,0.002512504,0.00208184,0.002366632,0.00087145,0.001128883,0.00099784,0.001301803,0.00095247,0.000859192,0.001299588,0.001230583
3783,0.000463771,0.000950859,0.002392037,0.001923949,0.002300753,0.00094943,0.001163058,0.001081721,0.00137295,0.001070781,0.00088347,0.001345816,0.001384752
3782,0.000545031,0.001041019,0.002356246,0.001853709,0.002305708,0.001071756,0.001231367,0.001206567,0.001532768,0.00123695,0.000986432,0.001418376,0.001529701
3781,0.000522935,0.001079384,0.002425934,0.001909324,0.002381819,0.001134377,0.001286491,0.001331294,0.001653323,0.001339142,0.001055631,0.001448773,0.001530993
3780,0.000419386,0.000989361,0.002500559,0.001997076,0.002451517,0.00106441,0.001256184,0.001373353,0.001593516,0.001281176,0.000987442,0.001381555,0.001337829
3779,0.000345858,0.000808503,0.002477709,0.001998109,0.002445289,0.000923447,0.001159494,0.001308179,0.001402294,0.001132049,0.000845245,0.001275178,0.00110012
3778,0.000367742,0.000660049,0.002395105,0.001926001,0.002397811,0.00082657,0.001089317,0.001187773,0.001255448,0.001035279,0.000765452,0.00122432,0.000987526
3777,0.000423455,0.000617053,0.002411771,0.00192238,0.002424006,0.00082278,0.001100231,0.001081951,0.001250164,0.001046323,0.00079254,0.001250567,0.001009848
3776,0.000406803,0.000646452,0.002558821,0.002023163,0.002527613,0.000847549,0.001123997,0.000988844,0.001281461,0.001066581,0.000817559,0.001269818,0.001024414
3775,0.000299615,0.000679212,0.002669377,0.002095442,0.002573013,0.000825375,0.00105429,0.000852749,0.001202369,0.000993791,0.000743822,0.001202532,0.000940599
3774,0.000193364,0.000713186,0.002606736,0.002031936,0.002477936,0.000785626,0.000919828,0.000701787,0.00106278,0.000901774,0.000655972,0.001106883,0.000855803
3773,0.000170872,0.000799358,0.002441999,0.001885601,0.002324708,0.000808279,0.00086867,0.000650269,0.00105346,0.000958059,0.000713994,0.001117193,0.000916443
3772,0.000199969,0.000926175,0.00234443,0.001771687,0.00223425,0.000870699,0.000955767,0.000743498,0.001205428,0.001158659,0.000880364,0.001246263,0.001073232
3771,0.00019824,0.000991263,0.002366684,0.001718301,0.002203645,0.000872217,0.001045216,0.000872373,0.001332453,0.001302268,0.000945444,0.001357356,0.001154539
3770,0.00016898,0.000952557,0.002389342,0.001662224,0.00212524,0.000824885,0.001011417,0.000925589,0.001341809,0.001285519,0.000865901,0.00137674,0.001169654
3769,0.000187612,0.000920789,0.002328581,0.001607947,0.001996277,0.000878183,0.000950252,0.00097733,0.001406691,0.001267469,0.000869976,0.001419618,0.001319358
3768,0.000272848,0.001014142,0.002301379,0.001687413,0.001990917,0.001094057,0.001037989,0.00116833,0.001674123,0.001414081,0.00111446,0.001602205,0.001660514
3767,0.000343569,0.001184039,0.002430753,0.001948582,0.002206278,0.001322927,0.001257055,0.001439046,0.001983889,0.001632741,0.00143627,0.00183823,0.001972326
3766,0.000316091,0.001264715,0.002598674,0.002202026,0.002462283,0.001349456,0.001401067,0.001551103,0.002017634,0.001666345,0.001525253,0.001915672,0.001993613
3765,0.000219193,0.001182277,0.002597911,0.002233851,0.002510333,0.001153327,0.001346783,0.001376505,0.001718419,0.0014327,0.001319261,0.001764142,0.001759296
3764,0.000162815,0.00105376,0.002422694,0.002065322,0.002334353,0.000950317,0.001232734,0.001092591,0.001412496,0.001156116,0.00109533,0.001563625,0.001577738
3763,0.000203112,0.001039683,0.002274383,0.001897371,0.002139722,0.00091422,0.001258192,0.000964539,0.001392206,0.001065653,0.001090737,0.001505235,0.001629253
3762,0.000300367,0.001138838,0.002288989,0.001830539,0.002076585,0.000961346,0.00138677,0.001007394,0.001537087,0.001097422,0.001194317,0.00154001,0.001739226
3761,0.000402651,0.001203741,0.002403199,0.001783689,0.002115253,0.00092297,0.001425354,0.001038181,0.001558304,0.001075813,0.001183908,0.001504108,0.001673261
3760,0.000503805,0.00115105,0.002492716,0.001670196,0.00216559,0.000821717,0.001324221,0.000974885,0.001458125,0.001039326,0.00109667,0.001394756,0.001498658
3759,0.000584204,0.001059803,0.002483499,0.001487762,0.002159776,0.000806956,0.001219919,0.000928022,0.001468746,0.001140821,0.001119485,0.001347695,0.001442157
3758,0.000594089,0.001017934,0.002343118,0.001260925,0.0020509,0.000856033,0.001152345,0.00094213,0.001564098,0.001278201,0.001189899,0.001352427,0.001479161
3757,0.000549021,0.0010075,0.0020967,0.001019394,0.001841723,0.00086116,0.001048805,0.000933749,0.001553747,0.001276318,0.00116317,0.001322635,0.001490628
3756,0.000524375,0.000999752,0.001798492,0.000790013,0.001570839,0.000829835,0.000924335,0.000884038,0.001438751,0.00119143,0.001091848,0.001296257,0.001518769
3755,0.00054899,0.001005828,0.001488802,0.000585334,0.001279843,0.000793721,0.000819722,0.000788051,0.001299491,0.001143399,0.001062797,0.001321658,0.001606588
3754,0.000564133,0.001022074,0.0011694,0.000390883,0.000987188,0.000696362,0.000679953,0.000574806,0.001079434,0.00110007,0.000997617,0.001321218,0.001623209
3753,0.000511084,0.001015304,0.000884606,0.000245939,0.000749973,0.000523778,0.000456291,0.000245539,0.00073103,0.001014636,0.00082088,0.001217359,0.001469434
3752,0.000418074,0.001013538,0.000782533,0.000280884,0.000704462,0.000515445,0.000338239,8.59477E-05,0.000561715,0.001120274,0.000773437,0.001193833,0.001425629
3751,0.000343666,0.001103852,0.000883625,0.000477702,0.000866909,0.00084964,0.000531995,0.000364179,0.000875001,0.001588606,0.00105501,0.001460478,0.001785077
3750,0.000303862,0.00123968,0.000897235,0.000541194,0.000987808,0.001207203,0.000785552,0.000764978,0.001297169,0.002004897,0.001298821,0.00176564,0.002228122
3749,0.000360698,0.001292399,0.000657463,0.000346665,0.000919536,0.00133776,0.000841193,0.000958998,0.001470853,0.002098435,0.00126357,0.001878941,0.002443983
3748,0.000610686,0.001292612,0.000393415,0.000141723,0.000834144,0.001461546,0.000908321,0.001152529,0.001702326,0.002241199,0.001318891,0.002026738,0.002689593
3747,0.000968621,0.00134256,0.000367953,0.000168229,0.000935474,0.001742564,0.001226653,0.001566467,0.002266455,0.002703591,0.001720528,0.002396892,0.003141145
3746,0.001098416,0.001397515,0.000631796,0.000446703,0.001271215,0.001895235,0.001608198,0.00199347,0.002739124,0.003074258,0.002008471,0.002717321,0.003341516
3745,0.000848354,0.001280873,0.001020601,0.000799653,0.001690542,0.001561601,0.001553194,0.001898252,0.002413303,0.002719013,0.001550328,0.002525618,0.002810626
3744,0.000540429,0.001003607,0.001122669,0.00086386,0.001808215,0.000992336,0.001009888,0.001144878,0.001517134,0.001846532,0.000712717,0.001922507,0.002038709
3743,0.000469244,0.000846417,0.000849469,0.000643274,0.001583627,0.000752176,0.000616375,0.000446797,0.001039777,0.001299421,0.00040005,0.001525022,0.001793704
3742,0.000584134,0.00096527,0.000806522,0.000681238,0.001559926,0.000956654,0.000768528,0.000438991,0.001318374,0.001381258,0.000754996,0.001600439,0.002077234
3741,0.000708553,0.001192787,0.001145453,0.000994916,0.00180142,0.001245639,0.001117618,0.000854703,0.00178367,0.001648873,0.001200145,0.001812208,0.002381421
3740,0.000765129,0.001311326,0.001338487,0.001100518,0.001842788,0.001315684,0.001194397,0.001111973,0.001889621,0.001665583,0.001298124,0.001804581,0.002398595
3739,0.000785545,0.001307805,0.001178912,0.000893168,0.001567142,0.001247167,0.000994286,0.001072413,0.001736612,0.001520533,0.001197112,0.001645563,0.002309304
3738,0.000767288,0.001317492,0.000912616,0.000625666,0.001212517,0.00124469,0.000818446,0.001008421,0.001692539,0.001504947,0.001195701,0.001584872,0.002350641
3737,0.000682035,0.001386199,0.000781579,0.000476686,0.000969013,0.001338206,0.000798394,0.001092577,0.001838876,0.001669912,0.00129285,0.00166718,0.002483376
3736,0.000606334,0.001446824,0.00073058,0.00035608,0.000794682,0.001486422,0.000874475,0.001303337,0.002096501,0.00195306,0.001400563,0.001816495,0.002645006
3735,0.000647011,0.001473122,0.000579252,0.000148154,0.000586796,0.001655746,0.000989571,0.001539787,0.002419642,0.002299912,0.001552547,0.001980918,0.002864251
3734,0.000734747,0.001483963,0.000397677,0,0.000436806,0.001745765,0.00113028,0.001692112,0.002680151,0.002549888,0.001719116,0.002088315,0.003024966
3733,0.000702169,0.001440089,0.000426649,0.000122123,0.000525666,0.001601898,0.001202533,0.001622532,0.002601065,0.002437893,0.00167492,0.001993489,0.002852336
3732,0.000528661,0.001289031,0.000683861,0.000445683,0.000829392,0.001235734,0.001106438,0.001266149,0.002100526,0.001928631,0.00132899,0.001656547,0.002317028
3731,0.000350401,0.001094816,0.00100279,0.00077288,0.001189359,0.000907049,0.00095719,0.0008415,0.001532411,0.001382556,0.000951591,0.001291702,0.001771566
3730,0.000278306,0.000990046,0.00131706,0.001053667,0.001536341,0.000847924,0.00096575,0.000651781,0.001313138,0.001174131,0.000859606,0.001139862,0.001556047
3729,0.000287224,0.001002015,0.001617783,0.001298203,0.001838916,0.001001437,0.001150254,0.000730533,0.001456775,0.001288833,0.001033233,0.001193609,0.001634131
3728,0.000284992,0.001009394,0.001812949,0.001437208,0.002011309,0.00109385,0.001297534,0.000833312,0.001599992,0.001388921,0.001157369,0.001238211,0.001688449
3727,0.000269001,0.000898846,0.00180163,0.001400002,0.001990926,0.000962718,0.001222333,0.00074596,0.001463974,0.001249437,0.001035754,0.001143271,0.001551602
3726,0.000330587,0.000739585,0.001613902,0.001233738,0.001829069,0.000761364,0.001025348,0.000556517,0.001213661,0.001048262,0.000863399,0.001045115,0.001429356
3725,0.000481834,0.000701786,0.001415637,0.001085814,0.001665398,0.000712866,0.000950248,0.000507485,0.001160758,0.001053527,0.00089059,0.001113929,0.001525438
3724,0.000607162,0.000808082,0.001364679,0.00105583,0.001603664,0.000806603,0.001049163,0.000645425,0.001305809,0.001223341,0.001046521,0.001280657,0.001713279
3723,0.000601189,0.000911472,0.001444734,0.001080383,0.001600206,0.000863375,0.001156678,0.000773581,0.001400922,0.001306607,0.001085932,0.001328903,0.001740159
3722,0.000475625,0.000878946,0.001538014,0.001055423,0.001559531,0.000791484,0.00113753,0.000729154,0.001312979,0.001198883,0.000934591,0.001169807,0.001561145
3721,0.000311773,0.000707288,0.001586466,0.000978505,0.001470499,0.000646698,0.00101752,0.000565032,0.001121103,0.001010304,0.000717508,0.000903565,0.001315011
3720,0.00017052,0.000471143,0.00160796,0.000917234,0.001389997,0.000494571,0.000866315,0.000390684,0.000911652,0.000837681,0.000533336,0.000645087,0.001081991
3719,6.62327E-05,0.000239984,0.001604956,0.000890582,0.001338226,0.000353184,0.000712918,0.000249858,0.000688305,0.000672241,0.000375182,0.000443317,0.00083734
